Wall time,Step,Value
1670004865.219584,500,-0.4999999701976776
1670004881.718905,1000,0.5000939965248108
1670004897.034852,1500,-0.5
1670004911.751766,2000,0.49999988079071045
1670004926.528802,2500,0.5
1670004941.665318,3000,-0.4999999701976776
1670004956.137701,3500,0.5
1670004971.252821,4000,-0.4999999701976776
1670004985.882779,4500,0.5000030994415283
1670004999.984477,5000,-0.49997830390930176
1670005014.254588,5500,0.4999999701976776
1670005028.913508,6000,0.4999999701976776
1670005043.192135,6500,0.5000197887420654
1670005057.453384,7000,-0.5000042915344238
1670005071.96019,7500,-0.49998876452445984
1670005086.272665,8000,0.5000040531158447
1670005100.78294,8500,0.4999999701976776
1670005114.81814,9000,0.500006377696991
1670005129.097689,9500,0.4999246299266815
1670005142.999069,10000,0.0
1670005157.405955,10500,-0.500027060508728
1670005172.185489,11000,0.5000592470169067
1670005186.58793,11500,0.4999999701976776
1670005201.150165,12000,0.5000666379928589
1670005216.272154,12500,0.49998804926872253
1670005231.067442,13000,0.0
1670005246.151207,13500,-0.5
1670005261.315184,14000,0.5
1670005275.90379,14500,0.5
1670005291.26135,15000,0.0
1670005305.33942,15500,0.49997633695602417
1670005319.743524,16000,0.0
1670005334.244446,16500,0.4999999403953552
1670005349.649654,17000,0.5
1670005364.050927,17500,0.49999427795410156
1670005378.679281,18000,0.0
1670005393.203937,18500,0.500023365020752
1670005407.942611,19000,0.49999991059303284
1670005422.171065,19500,0.49997466802597046
1670005436.783291,20000,0.5
1670005451.277646,20500,0.5000002384185791
1670005465.845001,21000,0.4999999701976776
1670005480.182643,21500,0.5000330805778503
1670005494.77629,22000,0.0
1670005509.041682,22500,0.4999994933605194
1670005523.901584,23000,0.5000004172325134
1670005538.619441,23500,0.5
1670005553.276464,24000,0.0
1670005568.197366,24500,0.5000132918357849
1670005582.463899,25000,0.499999463558197
1670005597.215414,25500,0.5000055432319641
1670005611.913962,26000,0.5
1670005626.932218,26500,0.4999997317790985
1670005641.431918,27000,0.50003582239151
1670005657.39608,27500,0.4999999701976776
1670005672.327824,28000,0.4999988079071045
1670005686.574758,28500,0.0
1670005700.740698,29000,0.4999997317790985
1670005715.360533,29500,0.5000194907188416
1670005730.782297,30000,0.5
1670005746.556152,30500,-0.5
1670005761.568535,31000,0.4999999701976776
1670005776.438753,31500,0.49999988079071045
1670005790.527184,32000,0.5000004768371582
1670005805.6024,32500,0.49999403953552246
1670005820.054474,33000,0.5000064373016357
1670005834.453848,33500,0.499983549118042
1670005848.883426,34000,0.4999999403953552
1670005863.272524,34500,0.4999995231628418
1670005877.427811,35000,0.4999999701976776
1670005891.824988,35500,0.4999997615814209
1670005906.322678,36000,0.5
1670005920.974343,36500,0.0
1670005935.173711,37000,0.4999999701976776
1670005950.572801,37500,0.4999999403953552
1670005964.983967,38000,0.0
1670005980.049444,38500,0.5
1670005995.137727,39000,0.0
1670006010.419687,39500,-0.5
1670006024.5479,40000,0.5
1670006038.74188,40500,0.0
1670006052.841358,41000,0.5000011324882507
1670006067.794033,41500,0.5
1670006083.105214,42000,0.5
1670006097.694726,42500,0.500030517578125
1670006112.496149,43000,0.5
1670006127.200019,43500,-0.5
1670006142.267662,44000,0.4999999701976776
1670006156.848551,44500,0.5000039935112
1670006171.678207,45000,0.4999999403953552
1670006185.549944,45500,0.0
1670006200.331199,46000,0.5000000596046448
1670006215.10941,46500,0.4999999701976776
1670006229.254419,47000,0.4999997615814209
1670006244.456087,47500,0.0
1670006259.240962,48000,0.5000014305114746
1670006274.441446,48500,0.4999999701976776
1670006288.833122,49000,0.4999997615814209
1670006302.913102,49500,-0.499947190284729
1670006317.351381,50000,-0.5
